id_knjige;zanr
305234;Young Adult
305234;Favorites
305234;Paranormal
305234;Romance
305234;Urban Fantasy
23152850;Fantasy
23152850;Dragons
23152850;Young Adult
23152850;Heroic Fantasy
13836;Fantasy
13836;Young Adult
13836;Favorites
13836;Magic
13836;Fiction
13929;Fantasy
13929;Young Adult
13929;Favorites
13929;Romance
13929;Fairy Tales
13929;Fiction
1911138;Fantasy
1911138;Fiction
1911138;Favorites
1911138;Adventure
1911138;Magic
13995;Fantasy
13995;Fiction
13995;Science Fiction Fantasy
13995;Favorites
77364;Fantasy
77364;Fiction
77364;Favorites
77364;Fairy Tales
77364;Young Adult
77364;Romance
102888;Fantasy
102888;Science Fiction
102888;Fiction
102888;Dystopia
102888;Apocalyptic
102888;Post Apocalyptic
102888;Favorites
540489;Fantasy
540489;Young Adult
540489;Favorites
540489;Fiction
540489;Childrens
540489;Historical
540489;Historical Fiction
6620466;Young Adult
6620466;Fantasy
6620466;Romance
6620466;Fiction
6620466;Magic
22047289;Childrens
22047289;Fantasy
22047289;Unicorns
22047289;Fiction
6387565;Fantasy
6387565;Young Adult
6387565;Favorites
6387565;Magic
19464292;Fantasy
19464292;Paranormal
19464292;Witches
19464292;Young Adult
19464292;Fiction
19464292;Supernatural
19464292;Horror
19464292;Young Adult Fantasy
10400575;Fantasy
10400575;Young Adult
10400575;Paranormal
10400575;Witches
10400575;Magic
10400575;Romance
43889;Fantasy
43889;Favorites
43889;Fiction
43889;Epic Fantasy
271060;Fantasy
271060;Young Adult
271060;Fiction
271060;Childrens
271060;Middle Grade
271060;Favorites
271060;Magic
20778140;Fantasy
20778140;Fiction
20778140;Magic
20778140;Young Adult
295305;Adventure
295305;Fiction
295305;Historical
295305;Historical Fiction
295305;Fantasy
295305;Young Adult
295305;Childrens
295305;Middle Grade
384355;Fantasy
384355;Favorites
384355;Epic Fantasy
384355;Fiction
384355;High Fantasy
6370163;Fantasy
6370163;Romance
6370163;Young Adult
6370163;Historical
6370163;Historical Fiction
6370163;Historical Romance
6370163;Paranormal
1231900;Young Adult
1231900;Shapeshifters
1231900;Werewolves
1231900;Fantasy
1231900;Paranormal
1231900;Favorites
1231900;Horror
15711341;Favorites
15711341;Fantasy
15711341;Paranormal
15711341;Vampires
15711341;Urban Fantasy
15711341;Shapeshifters
15711341;Werewolves
15711341;Adult
1542403;Young Adult
1542403;Lds
1542403;Lds Fiction
1542403;Christianity
1542403;Fiction
1542403;Favorites
1542403;Contemporary
1156482;Science Fiction
1156482;Fiction
1156482;Space
1156482;Space Opera
432020;Sequential Art
432020;Manga
432020;Fantasy
432020;Favorites
432020;Graphic Novels
432020;Comics
432020;Supernatural
432020;Shonen
27423136;Fantasy
27423136;Audiobook
27423136;Childrens
27423136;Middle Grade
27423136;Mythology
25091986;Fantasy
25091986;Childrens
25091986;Middle Grade
25091986;Audiobook
11012966;Fantasy
11012966;Urban Fantasy
11012966;Favorites
11012966;Young Adult
11012966;Paranormal
11012966;Magic
11012966;Vampires
6781184;Fantasy
6781184;Favorites
6781184;Childrens
6781184;Middle Grade
6781184;Young Adult
6781184;Paranormal
6781184;Fairies
8530646;Fantasy
8530646;Favorites
8530646;Childrens
8530646;Middle Grade
8530646;Young Adult
8530646;Paranormal
8530646;Fairies
18076700;Fantasy
18076700;Young Adult
18076700;Fiction
18076700;Magic
333938;Fantasy
333938;Paranormal
333938;Witches
333938;Young Adult
333938;Supernatural
333938;Magic
10572;Fantasy
10572;Favorites
10572;Fiction
10572;Epic Fantasy
6527841;Fantasy
6527841;Young Adult
6527841;Favorites
6527841;Adventure
6527841;Fiction
6527841;Mythology
17672152;Fantasy
17672152;Young Adult
17672152;Magic
36203664;Fantasy
36203664;Young Adult
36203664;Childrens
36203664;Middle Grade
10664113;Fantasy
10664113;Favorites
10664113;Fiction
10664113;Epic Fantasy
13813;Fantasy
13813;Fiction
13813;Favorites
13813;Epic Fantasy
13813;High Fantasy
22853157;Fantasy
22853157;Adventure
22853157;Young Adult
13497;Fantasy
13497;Fiction
13497;Favorites
13497;Epic Fantasy
13497;Science Fiction Fantasy
333947;Young Adult
333947;Fantasy
333947;Paranormal
333947;Witches
333947;Magic
333947;Favorites
92718;Fantasy
92718;Young Adult
92718;Favorites
92718;Paranormal
92718;Vampires
92718;Fiction
92718;Science Fiction
17611146;Science Fiction
17611146;Steampunk
17611146;Young Adult
17611146;Fantasy
17611146;Historical
2238093;Fantasy
2238093;Childrens
2238093;Fiction
2238093;Middle Grade
2238093;Adventure
20706320;Fantasy
20706320;Favorites
20706320;Childrens
20706320;Middle Grade
20706320;Fairy Tales
71863;Young Adult
71863;Fiction
71863;War
71863;Favorites
22369001;Science Fiction
22369001;Steampunk
22369001;Young Adult
22369001;Fantasy
22369001;Historical
17458339;Science Fiction
17458339;Steampunk
17458339;Young Adult
17458339;Fantasy
17610619;Science Fiction
17610619;Steampunk
17610619;Young Adult
17610619;Fantasy
17610619;Historical
15704379;Fantasy
15704379;Young Adult
15704379;Romance
15704379;Paranormal
6782465;Fantasy
6782465;Urban Fantasy
6782465;Paranormal
6782465;Fairies
6782465;Fae
6782465;Mystery
6782465;Fiction
6782465;Favorites
6782465;Magic
22867;Fantasy
22867;Fiction
22867;Favorites
22867;Science Fiction Fantasy
22867;High Fantasy
17281919;Fantasy
17281919;Young Adult
17281919;Fiction
17281919;Magic
10345927;Young Adult
10345927;Science Fiction
10345927;Favorites
10345927;Dystopia
10345927;Romance
1134510;Fantasy
1134510;Young Adult
1134510;Magic
1134510;Favorites
6202861;Fantasy
6202861;Fiction
6202861;Favorites
15748535;Fantasy
15748535;Urban Fantasy
15748535;Fairies
15748535;Fae
15748535;Favorites
15748535;Paranormal
15748535;Fiction
15748535;Magic
15748535;Romance
12269981;Science Fiction
12269981;Space
12269981;Space Opera
12269981;War
12269981;Military Fiction
12269981;Fiction
18283670;Fantasy
18283670;Young Adult
18283670;Fiction
18283670;Magic
22024829;Fantasy
22024829;Young Adult
22024829;Fiction
22024829;Adventure
22024829;Magic
22024829;Favorites
22024829;Epic
22024829;Business
22024829;Amazon
22024829;High Fantasy
22024829;Heroic Fantasy
22024829;Sword and Sorcery
1041257;Fantasy
1041257;Young Adult
1041257;Fiction
1041257;Magic
1041257;Favorites
1041257;Historical
1041257;Historical Fiction
1041257;Romance
18749463;Fantasy
18749463;Young Adult
18749463;Magic
6469790;Historical
6469790;Historical Fiction
6469790;Holiday
6469790;Christmas
6469790;Young Adult
6469790;Fiction
6469790;Humor
6469790;Childrens
6469790;Juvenile
135433;Fantasy
135433;Young Adult
135433;Dragons
135433;Fiction
135433;Science Fiction
135433;Favorites
18583137;Fantasy
18583137;Young Adult
18583137;Magic
62291;Favorites
62291;Fiction
62291;Fantasy
62291;Epic Fantasy
62291;Science Fiction Fantasy
77276;Fantasy
77276;Young Adult
77276;Fiction
77276;Science Fiction
77276;Science Fiction Fantasy
77276;Childrens
77276;Favorites
13226456;Fantasy
13226456;Young Adult
13226456;Paranormal
13226456;Romance
13226456;Teen
6647989;Fantasy
6647989;Romance
6647989;Magic
6647989;Favorites
6647989;Fantasy Romance
6647989;Adult
10483537;Fantasy
10483537;Magic
10483537;Favorites
10483537;Fiction
17899116;Fantasy
17899116;Young Adult
17899116;Magic
18130;Fantasy
18130;Young Adult
18130;Fiction
18130;Science Fiction
18130;Favorites
18130;Childrens
116564;Fantasy
116564;Young Adult
116564;Fiction
116564;Favorites
116564;Magic
116564;Urban Fantasy
116560;Fantasy
116560;Young Adult
116560;Fiction
116560;Magic
116560;Urban Fantasy
116560;Favorites
1583121;Fantasy
1583121;Young Adult
1583121;Fiction
1583121;Science Fiction
1583121;Magic
18172465;Fantasy
18172465;Favorites
18172465;Childrens
18172465;Middle Grade
18172465;Young Adult
18172465;Magic
39980;Historical
39980;Historical Fiction
39980;Young Adult
39980;Favorites
39980;Fiction
39980;Childrens
39980;Humor
334643;Fantasy
334643;Young Adult
334643;Favorites
334643;Fiction
47625;Fantasy
47625;Young Adult
47625;Fiction
47625;Childrens
47625;Adventure
6396822;Fantasy
6396822;Young Adult
6396822;Favorites
6396822;Fiction
6396822;Horror
133664;Fantasy
133664;Favorites
133664;Fiction
133664;Epic Fantasy
133664;High Fantasy
491076;Fantasy
491076;Science Fiction
491076;Fiction
491076;Science Fiction Fantasy
61965;Fantasy
61965;Science Fiction
61965;Fiction
61965;Science Fiction Fantasy
1017597;Fantasy
1017597;Science Fiction
1017597;Fiction
829807;Fantasy
829807;Science Fiction
829807;Fiction
491095;Fantasy
491095;Science Fiction
491095;Fiction
6965998;Fantasy
6965998;Young Adult
6965998;Magic
6965998;Historical
6965998;Historical Fiction
6965998;Science Fiction
6965998;Alternate History
6965998;Fiction
25219388;Young Adult
25219388;Fantasy
25219388;Business
25219388;Amazon
25219388;Fiction
25219388;Adventure
13979;Fantasy
13979;Dragons
13979;Fiction
13979;Favorites
13979;Science Fiction Fantasy
10412949;Favorites
10412949;Science Fiction
10412949;Adventure
10412949;Young Adult
10412949;Action
373155;Science Fiction
373155;Steampunk
373155;Sequential Art
373155;Graphic Novels
373155;Comics
373155;Fantasy
373155;Fiction
373155;Humor
6359259;Science Fiction
6359259;Steampunk
6359259;Sequential Art
6359259;Comics
6359259;Graphic Novels
6359259;Fantasy
6359259;Fiction
435650;Science Fiction
435650;Steampunk
435650;Sequential Art
435650;Comics
435650;Graphic Novels
435650;Fantasy
435650;Fiction
435650;Humor
462235;Sequential Art
462235;Comics
462235;Graphic Novels
462235;Fantasy
462235;Fiction
462235;Science Fiction
462235;Steampunk
11310597;Science Fiction
11310597;Steampunk
11310597;Sequential Art
11310597;Graphic Novels
11310597;Comics
11310597;Fantasy
11310597;Fiction
11310597;Humor
7860809;Science Fiction
7860809;Steampunk
7860809;Sequential Art
7860809;Comics
7860809;Graphic Novels
7860809;Fantasy
7860809;Fiction
18260201;Science Fiction
18260201;Steampunk
18260201;Sequential Art
18260201;Graphic Novels
18260201;Comics
18260201;Fantasy
18260201;Fiction
18260201;Webcomic
21814336;Sequential Art
21814336;Graphic Novels
21814336;Science Fiction
21814336;Steampunk
21814336;Comics
21814336;Fantasy
21814336;Fiction
21814336;Webcomic
3093789;Science Fiction
3093789;Steampunk
3093789;Sequential Art
3093789;Graphic Novels
3093789;Comics
3093789;Fantasy
3093789;Fiction
18746776;Fantasy
18746776;Young Adult
18746776;Fiction
18746776;Cultural
18746776;Africa
18746776;Young Adult Fantasy
12184913;Fantasy
12184913;Young Adult
12184913;Favorites
12184913;Magic
12184913;Dragons
12184913;Adventure
6366110;Fantasy
6366110;Young Adult
6366110;Fiction
6366110;Favorites
6366110;Humor
6366110;Childrens
6366110;Middle Grade
3485562;Fantasy
3485562;Young Adult
3485562;Fiction
3485562;Favorites
3485562;Humor
3485562;Childrens
3485562;Middle Grade
7740659;Fantasy
7740659;Young Adult
7740659;Fiction
7740659;Favorites
7740659;Humor
7740659;Childrens
7740659;Middle Grade
8088201;Young Adult
8088201;Paranormal
8088201;Vampires
8088201;Fantasy
8088201;Witches
38495103;Fantasy
38495103;Epic Fantasy
38495103;Adventure
38495103;Young Adult
38495103;Fiction
24316301;Fantasy
24316301;Young Adult
24316301;Science Fiction
24316301;Steampunk
18710190;Young Adult
18710190;Science Fiction
18710190;Dystopia
18710190;Favorites
18710190;Fiction
17797268;Fantasy
17797268;Young Adult
17797268;Favorites
17797268;Urban Fantasy
17797268;Science Fiction
8966;Fantasy
8966;Young Adult
8966;Paranormal
8966;Vampires
8966;Horror
8966;Favorites
13996;Fantasy
13996;Dragons
13996;Fiction
13996;Favorites
13996;Science Fiction Fantasy
8572704;Young Adult
8572704;Fantasy
8572704;Paranormal
8572704;Witches
8572704;Magic
8572704;Science Fiction
8572704;Time Travel
27374015;Childrens
27374015;Middle Grade
27374015;Mystery
27374015;Young Adult
16180048;Fantasy
16180048;Young Adult
16180048;Paranormal
16180048;Wizards
16180048;Ghosts
16180048;Dragons
15850976;Fantasy
15850976;Young Adult
15850976;Paranormal
15850976;Wizards
15850976;Ghosts
15850976;Dragons
298730;Young Adult
298730;Science Fiction
298730;Dystopia
298730;Fiction
298730;Favorites
303460;Young Adult
303460;Science Fiction
303460;Dystopia
303460;Fiction
303460;Favorites
303454;Young Adult
303454;Science Fiction
303454;Dystopia
303454;Favorites
303454;Fiction
103815;Young Adult
103815;Science Fiction
103815;Dystopia
103815;Fiction
103815;Favorites
303455;Science Fiction
303455;Dystopia
303455;Young Adult
303455;Favorites
303455;Fiction
303472;Young Adult
303472;Science Fiction
303472;Dystopia
303472;Fiction
303472;Favorites
24761;Fantasy
24761;Young Adult
24761;Fiction
24761;Science Fiction
6782468;Fantasy
6782468;Urban Fantasy
6782468;Fairies
6782468;Fae
6782468;Paranormal
6782468;Favorites
6782468;Fiction
6782468;Magic
6782468;Mystery
23611997;Fantasy
23611997;Favorites
23611997;Childrens
23611997;Middle Grade
22435567;Fantasy
22435567;Young Adult
22435567;Adventure
181886;Fantasy
181886;Fiction
181886;Historical
181886;Historical Fiction
181886;Mythology
181886;Arthurian
181886;Favorites
6359434;Science Fiction
6359434;Fiction
6359434;Humor
6359434;Fantasy
7201913;Favorites
7201913;Young Adult
7201913;Fantasy
7201913;Science Fiction
23381014;Fantasy
23381014;Young Adult
23381014;Favorites
23381014;Short Stories
23381014;Paranormal
23381014;Urban Fantasy
995961;Historical
995961;Historical Fiction
995961;Academic
995961;School
995961;Childrens
995961;Chapter Books
16059444;Fantasy
16059444;Epic Fantasy
16059444;Favorites
16059444;Fiction
16059444;Magic
3112309;Young Adult
3112309;Realistic Fiction
3112309;Humor
3112309;Fiction
3112309;Favorites
3112309;Teen
6957009;Mystery
6957009;Fiction
6957009;Cozy Mystery
33897336;Fantasy
33897336;Young Adult
33897336;Magic
33897336;Romance
33897336;Favorites
6178354;Fantasy
6178354;Young Adult
6178354;Favorites
6178354;Fiction
23274036;Romance
23274036;Mystery
23274036;Thriller
23274036;Fantasy
23274036;Paranormal
23274036;European Literature
23274036;British Literature
22728735;Cultural
22728735;France
22728735;Romance
22728735;Science Fiction
22728735;Time Travel
22728735;Fantasy
22728735;Paranormal
22728735;Young Adult
22728735;Young Adult Romance
22529375;Romance
22529375;Fantasy
22529375;Paranormal
22529375;Adventure
22529375;Young Adult
22529375;European Literature
22529375;British Literature
22529375;Magic
22529375;Fiction
22514483;Young Adult
22514483;European Literature
22514483;British Literature
22514483;Romance
22514483;Fantasy
22514483;Adventure
22514483;Paranormal
22514483;Magic
22514483;Cultural
22514483;Italy
94319;Young Adult
94319;Adventure
94319;Favorites
94319;Fiction
94319;Action
94319;Spy Thriller
94319;Espionage
8068431;Fantasy
8068431;Young Adult
8068431;Favorites
8068431;Magic
8068431;Paranormal
8068431;Fairies
10184345;Fantasy
10184345;Urban Fantasy
10184345;Favorites
10184345;Paranormal
10184345;Fairies
10184345;Fae
10184345;Magic
10184345;Fiction
10184345;Romance
77742;Science Fiction
77742;Space
77742;Space Opera
77742;Fiction
77742;War
77742;Military Fiction
47907;Fantasy
47907;Young Adult
47907;Favorites
47907;Science Fiction
47907;Dystopia
33396914;Fantasy
33396914;Favorites
33396914;Fiction
33396914;Epic Fantasy
33396914;High Fantasy
28601023;Fantasy
28601023;Science Fiction
28601023;Fiction
28601023;Epic Fantasy
77732;Science Fiction
77732;Space
77732;Space Opera
77732;Fiction
77732;War
77732;Military Fiction
1395209;Fantasy
1395209;Young Adult
1395209;Horror
1395209;Favorites
1395209;Fiction
6342483;Fantasy
6342483;Favorites
6342483;Epic Fantasy
6342483;Fiction
6342483;Adventure
6342483;Magic
6342483;High Fantasy
25525765;Young Adult
25525765;Science Fiction
25525765;Time Travel
25525765;Fantasy
20428020;Fantasy
20428020;Urban Fantasy
20428020;Supernatural
20428020;Fairy Tales
20428020;Princesses
6076413;Fantasy
6076413;Young Adult
6076413;Favorites
6076413;Paranormal
6076413;Fairies
6076413;Romance
30346650;Mystery
30346650;Cozy Mystery
30346650;Fiction
32484454;Fantasy
32484454;Young Adult
32484454;Humor
34512471;Fantasy
34512471;Favorites
34512471;Young Adult
34512471;Science Fiction
2220338;Childrens
2220338;Animals
2220338;Fiction
2220338;Young Adult
29239806;Childrens
29239806;Middle Grade
29239806;Young Adult
29239806;Fantasy
29239806;Adolescence
16074409;Favorites
16074409;Young Adult
16074409;Science Fiction
16074409;Fantasy
16074409;Fiction
16074409;Adventure
16074409;Teen
16074409;Action
16074409;Paranormal
16074409;Science Fiction Fantasy
26247781;Young Adult
26247781;Fantasy
26247781;Cultural
26247781;Canada
10081055;Fantasy
10081055;Romance
10081055;Fairy Tales
10081055;Fiction
10081055;Magic
164721;Horror
164721;Fantasy
164721;Young Adult
164721;Favorites
164721;Paranormal
164721;Demons
7826116;Science Fiction
7826116;Steampunk
7826116;Young Adult
7826116;Favorites
7826116;Fantasy
7826116;Historical
7826116;Historical Fiction
2113443;Young Adult
2113443;Fantasy
2113443;Paranormal
2113443;Mystery
2113443;Ghosts
2113443;Teen
18038349;Fantasy
18038349;Urban Fantasy
18038349;Paranormal
18038349;Vampires
18038349;Angels
18038349;Demons
18038349;Shapeshifters
18038349;Werewolves
25174916;Fantasy
25174916;Urban Fantasy
25174916;Paranormal
25174916;Mystery
25174916;Favorites
25174916;Romance
6371117;Young Adult
6371117;Paranormal
6371117;Vampires
6371117;Fantasy
6371117;Favorites
6371117;Urban Fantasy
6371117;Shapeshifters
6371117;Werewolves
5972040;Mystery
5972040;Adventure
5972040;Young Adult
5972040;Favorites
5972040;Fiction
3754026;Fantasy
3754026;Favorites
3754026;Fiction
3754026;Epic Fantasy
3754026;Magic
334038;Fantasy
334038;Favorites
334038;Young Adult
334038;Fiction
334038;Childrens
12680907;Fantasy
12680907;Young Adult
12680907;Favorites
12680907;Romance
12680907;Fiction
84073;Young Adult
84073;Paranormal
84073;Vampires
84073;Horror
84073;Fantasy
84073;Fiction
1721146;Fantasy
1721146;Favorites
1721146;Paranormal
1721146;Vampires
1721146;Young Adult
8884616;Young Adult
8884616;Fantasy
